date,store_nbr,family,is_open,is_special,family_sales
2013-01-02,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-02,1,SEAFOOD,1,0,38.02899932861328
2013-01-03,1,AUTOMOTIVE,1,0,0.0
2013-01-03,1,BEAUTY,1,0,0.0
2013-01-03,1,BEVERAGES,1,0,919.0
2013-01-03,1,BOOKS,1,0,0.0
2013-01-03,1,BREAD/BAKERY,1,0,305.6549987792969
2013-01-03,1,CELEBRATION,1,0,0.0
2013-01-03,1,CLEANING,1,0,807.0
2013-01-03,1,DAIRY,1,0,445.0
2013-01-03,1,DELI,1,0,144.5819994211197
2013-01-03,1,EGGS,1,0,203.0
2013-01-03,1,FROZEN FOODS,1,0,68.0
2013-01-03,1,GROCERY I,1,0,2010.0
2013-01-03,1,GROCERY II,1,0,11.0
2013-01-03,1,HARDWARE,1,0,0.0
2013-01-03,1,HOME AND KITCHEN I,1,0,0.0
2013-01-03,1,HOME AND KITCHEN II,1,0,0.0
2013-01-03,1,HOME APPLIANCES,1,0,0.0
2013-01-03,1,HOME CARE,1,0,0.0
2013-01-03,1,LADIESWEAR,1,0,0.0
2013-01-03,1,LAWN AND GARDEN,1,0,0.0
2013-01-03,1,LINGERIE,1,0,8.0
2013-01-03,1,"LIQUOR,WINE,BEER",1,0,66.0
2013-01-03,1,MAGAZINES,1,0,0.0
2013-01-03,1,MEATS,1,0,254.68500018119812
2013-01-03,1,PERSONAL CARE,1,0,153.0
2013-01-03,1,PET SUPPLIES,1,0,0.0
2013-01-03,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-03,1,POULTRY,1,0,164.018745303154
2013-01-03,1,PREPARED FOODS,1,0,62.0
2013-01-03,1,PRODUCE,1,0,0.0
2013-01-03,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-03,1,SEAFOOD,1,0,17.366000175476074
2013-01-04,1,AUTOMOTIVE,1,0,2.0
2013-01-04,1,BEAUTY,1,0,1.0
2013-01-04,1,BEVERAGES,1,0,951.0
2013-01-04,1,BOOKS,1,0,0.0
2013-01-04,1,BREAD/BAKERY,1,0,190.00500106811523
2013-01-04,1,CELEBRATION,1,0,0.0
2013-01-04,1,CLEANING,1,0,786.0
2013-01-04,1,DAIRY,1,0,451.0
2013-01-04,1,DELI,1,0,126.41099990904331
2013-01-04,1,EGGS,1,0,171.0
2013-01-04,1,FROZEN FOODS,1,0,65.0
2013-01-04,1,GROCERY I,1,0,1936.0
2013-01-04,1,GROCERY II,1,0,15.0
2013-01-04,1,HARDWARE,1,0,7.0
2013-01-04,1,HOME AND KITCHEN I,1,0,0.0
2013-01-04,1,HOME AND KITCHEN II,1,0,0.0
2013-01-04,1,HOME APPLIANCES,1,0,0.0
2013-01-04,1,HOME CARE,1,0,0.0
2013-01-04,1,LADIESWEAR,1,0,0.0
2013-01-04,1,LAWN AND GARDEN,1,0,7.0
2013-01-04,1,LINGERIE,1,0,12.0
2013-01-04,1,"LIQUOR,WINE,BEER",1,0,102.0
2013-01-04,1,MAGAZINES,1,0,0.0
2013-01-04,1,MEATS,1,0,445.071998372674
2013-01-04,1,PERSONAL CARE,1,0,87.0
2013-01-04,1,PET SUPPLIES,1,0,0.0
2013-01-04,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-04,1,POULTRY,1,0,224.09125137329102
2013-01-04,1,PREPARED FOODS,1,0,67.0
2013-01-04,1,PRODUCE,1,0,0.0
2013-01-04,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-04,1,SEAFOOD,1,0,29.90700054168701
2013-01-05,1,AUTOMOTIVE,1,1,5.0
2013-01-05,1,BEAUTY,1,1,2.0
2013-01-05,1,BEVERAGES,1,1,1155.0
2013-01-05,1,BOOKS,1,1,0.0
2013-01-05,1,BREAD/BAKERY,1,1,299.00500106811523
2013-01-05,1,CELEBRATION,1,1,0.0
2013-01-05,1,CLEANING,1,1,783.0
2013-01-05,1,DAIRY,1,1,456.0
2013-01-05,1,DELI,1,1,111.61299955844879
2013-01-05,1,EGGS,1,1,177.0
2013-01-05,1,FROZEN FOODS,1,1,70.0
2013-01-05,1,GROCERY I,1,1,2111.0
2013-01-05,1,GROCERY II,1,1,30.0
2013-01-05,1,HARDWARE,1,1,1.0
2013-01-05,1,HOME AND KITCHEN I,1,1,0.0
2013-01-05,1,HOME AND KITCHEN II,1,1,0.0
2013-01-05,1,HOME APPLIANCES,1,1,0.0
2013-01-05,1,HOME CARE,1,1,0.0
2013-01-05,1,LADIESWEAR,1,1,0.0
2013-01-05,1,LAWN AND GARDEN,1,1,10.0
2013-01-05,1,LINGERIE,1,1,8.0
2013-01-05,1,"LIQUOR,WINE,BEER",1,1,154.0
2013-01-05,1,MAGAZINES,1,1,0.0
2013-01-05,1,MEATS,1,1,317.20199839770794
2013-01-05,1,PERSONAL CARE,1,1,141.0
2013-01-05,1,PET SUPPLIES,1,1,0.0
2013-01-05,1,PLAYERS AND ELECTRONICS,1,1,0.0
2013-01-05,1,POULTRY,1,1,198.75400483608246
2013-01-05,1,PREPARED FOODS,1,1,66.0
2013-01-05,1,PRODUCE,1,1,0.0
2013-01-05,1,SCHOOL AND OFFICE SUPPLIES,1,1,0.0
2013-01-05,1,SEAFOOD,1,1,24.842000007629395
2013-01-06,1,AUTOMOTIVE,1,0,2.0
2013-01-06,1,BEAUTY,1,0,0.0
2013-01-06,1,BEVERAGES,1,0,407.0
2013-01-06,1,BOOKS,1,0,0.0
2013-01-06,1,BREAD/BAKERY,1,0,147.18199920654297
2013-01-06,1,CELEBRATION,1,0,0.0
2013-01-06,1,CLEANING,1,0,255.0
2013-01-06,1,DAIRY,1,0,209.0
2013-01-06,1,DELI,1,0,58.13499991595745
2013-01-06,1,EGGS,1,0,85.0
2013-01-06,1,FROZEN FOODS,1,0,25.0
2013-01-06,1,GROCERY I,1,0,717.0
2013-01-06,1,GROCERY II,1,0,5.0
2013-01-06,1,HARDWARE,1,0,2.0
2013-01-06,1,HOME AND KITCHEN I,1,0,0.0
2013-01-06,1,HOME AND KITCHEN II,1,0,0.0
2013-01-06,1,HOME APPLIANCES,1,0,0.0
2013-01-06,1,HOME CARE,1,0,0.0
2013-01-06,1,LADIESWEAR,1,0,0.0
2013-01-06,1,LAWN AND GARDEN,1,0,0.0
2013-01-06,1,LINGERIE,1,0,0.0
2013-01-06,1,"LIQUOR,WINE,BEER",1,0,0.0
2013-01-06,1,MAGAZINES,1,0,0.0
2013-01-06,1,MEATS,1,0,111.95300006866455
2013-01-06,1,PERSONAL CARE,1,0,49.0
2013-01-06,1,PET SUPPLIES,1,0,0.0
2013-01-06,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-06,1,POULTRY,1,0,70.33799982070923
2013-01-06,1,PREPARED FOODS,1,0,25.0
2013-01-06,1,PRODUCE,1,0,0.0
2013-01-06,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-06,1,SEAFOOD,1,0,5.0
2013-01-07,1,AUTOMOTIVE,1,0,0.0
2013-01-07,1,BEAUTY,1,0,0.0
2013-01-07,1,BEVERAGES,1,0,1106.0
2013-01-07,1,BOOKS,1,0,0.0
2013-01-07,1,BREAD/BAKERY,1,0,307.6760005950928
2013-01-07,1,CELEBRATION,1,0,0.0
2013-01-07,1,CLEANING,1,0,787.0
2013-01-07,1,DAIRY,1,0,395.0
2013-01-07,1,DELI,1,0,108.23499998450279
2013-01-07,1,EGGS,1,0,157.0
2013-01-07,1,FROZEN FOODS,1,0,95.0
2013-01-07,1,GROCERY I,1,0,2116.0
2013-01-07,1,GROCERY II,1,0,20.0
2013-01-07,1,HARDWARE,1,0,0.0
2013-01-07,1,HOME AND KITCHEN I,1,0,0.0
2013-01-07,1,HOME AND KITCHEN II,1,0,0.0
2013-01-07,1,HOME APPLIANCES,1,0,0.0
2013-01-07,1,HOME CARE,1,0,0.0
2013-01-07,1,LADIESWEAR,1,0,0.0
2013-01-07,1,LAWN AND GARDEN,1,0,1.0
2013-01-07,1,LINGERIE,1,0,5.0
2013-01-07,1,"LIQUOR,WINE,BEER",1,0,109.0
2013-01-07,1,MAGAZINES,1,0,0.0
2013-01-07,1,MEATS,1,0,265.1959981918335
2013-01-07,1,PERSONAL CARE,1,0,152.0
2013-01-07,1,PET SUPPLIES,1,0,0.0
2013-01-07,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-07,1,POULTRY,1,0,212.9709987640381
2013-01-07,1,PREPARED FOODS,1,0,48.0
2013-01-07,1,PRODUCE,1,0,0.0
2013-01-07,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-07,1,SEAFOOD,1,0,4.0
2013-01-08,1,AUTOMOTIVE,1,0,1.0
2013-01-08,1,BEAUTY,1,0,0.0
2013-01-08,1,BEVERAGES,1,0,1027.75
2013-01-08,1,BOOKS,1,0,0.0
2013-01-08,1,BREAD/BAKERY,1,0,317.85100173950195
2013-01-08,1,CELEBRATION,1,0,0.0
2013-01-08,1,CLEANING,1,0,783.0
2013-01-08,1,DAIRY,1,0,372.0
2013-01-08,1,DELI,1,0,118.0849998742342
2013-01-08,1,EGGS,1,0,150.0
2013-01-08,1,FROZEN FOODS,1,0,84.0
2013-01-08,1,GROCERY I,1,0,1755.0
2013-01-08,1,GROCERY II,1,0,21.0
2013-01-08,1,HARDWARE,1,0,5.0
2013-01-08,1,HOME AND KITCHEN I,1,0,0.0
2013-01-08,1,HOME AND KITCHEN II,1,0,0.0
2013-01-08,1,HOME APPLIANCES,1,0,0.0
2013-01-08,1,HOME CARE,1,0,0.0
2013-01-08,1,LADIESWEAR,1,0,0.0
2013-01-08,1,LAWN AND GARDEN,1,0,3.0
2013-01-08,1,LINGERIE,1,0,15.0
2013-01-08,1,"LIQUOR,WINE,BEER",1,0,86.0
2013-01-08,1,MAGAZINES,1,0,0.0
2013-01-08,1,MEATS,1,0,344.34499603509903
2013-01-08,1,PERSONAL CARE,1,0,117.0
2013-01-08,1,PET SUPPLIES,1,0,0.0
2013-01-08,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-08,1,POULTRY,1,0,147.82299709320068
2013-01-08,1,PREPARED FOODS,1,0,40.0
2013-01-08,1,PRODUCE,1,0,0.0
2013-01-08,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-08,1,SEAFOOD,1,0,30.767000675201416
2013-01-09,1,AUTOMOTIVE,1,0,1.0
2013-01-09,1,BEAUTY,1,0,1.0
2013-01-09,1,BEVERAGES,1,0,1132.0
2013-01-09,1,BOOKS,1,0,0.0
2013-01-09,1,BREAD/BAKERY,1,0,296.5820007324219
2013-01-09,1,CELEBRATION,1,0,0.0
2013-01-09,1,CLEANING,1,0,850.0
2013-01-09,1,DAIRY,1,0,512.0
2013-01-09,1,DELI,1,0,131.14899998903275
2013-01-09,1,EGGS,1,0,171.0
2013-01-09,1,FROZEN FOODS,1,0,86.0
2013-01-09,1,GROCERY I,1,0,2202.75
2013-01-09,1,GROCERY II,1,0,54.0
2013-01-09,1,HARDWARE,1,0,2.0
2013-01-09,1,HOME AND KITCHEN I,1,0,0.0
2013-01-09,1,HOME AND KITCHEN II,1,0,0.0
2013-01-09,1,HOME APPLIANCES,1,0,0.0
2013-01-09,1,HOME CARE,1,0,0.0
2013-01-09,1,LADIESWEAR,1,0,0.0
2013-01-09,1,LAWN AND GARDEN,1,0,11.0
2013-01-09,1,LINGERIE,1,0,5.0
2013-01-09,1,"LIQUOR,WINE,BEER",1,0,103.0
2013-01-09,1,MAGAZINES,1,0,0.0
2013-01-09,1,MEATS,1,0,383.0519964694977
2013-01-09,1,PERSONAL CARE,1,0,151.0
2013-01-09,1,PET SUPPLIES,1,0,0.0
2013-01-09,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-09,1,POULTRY,1,0,207.27500224113464
2013-01-09,1,PREPARED FOODS,1,0,52.0
2013-01-09,1,PRODUCE,1,0,0.0
2013-01-09,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-09,1,SEAFOOD,1,0,33.420000076293945
2013-01-10,1,AUTOMOTIVE,1,0,1.0
2013-01-10,1,BEAUTY,1,0,2.0
2013-01-10,1,BEVERAGES,1,0,745.0
2013-01-10,1,BOOKS,1,0,0.0
2013-01-10,1,BREAD/BAKERY,1,0,302.51499938964844
2013-01-10,1,CELEBRATION,1,0,0.0
2013-01-10,1,CLEANING,1,0,669.0
2013-01-10,1,DAIRY,1,0,339.0
2013-01-10,1,DELI,1,0,118.89299952983856
2013-01-10,1,EGGS,1,0,117.0
2013-01-10,1,FROZEN FOODS,1,0,61.0
2013-01-10,1,GROCERY I,1,0,1463.0
2013-01-10,1,GROCERY II,1,0,38.0
2013-01-10,1,HARDWARE,1,0,3.0
2013-01-10,1,HOME AND KITCHEN I,1,0,0.0
2013-01-10,1,HOME AND KITCHEN II,1,0,0.0
2013-01-10,1,HOME APPLIANCES,1,0,0.0
2013-01-10,1,HOME CARE,1,0,0.0
2013-01-10,1,LADIESWEAR,1,0,0.0
2013-01-10,1,LAWN AND GARDEN,1,0,4.0
2013-01-10,1,LINGERIE,1,0,8.0
2013-01-10,1,"LIQUOR,WINE,BEER",1,0,65.0
2013-01-10,1,MAGAZINES,1,0,0.0
2013-01-10,1,MEATS,1,0,243.85300213098526
2013-01-10,1,PERSONAL CARE,1,0,108.0
2013-01-10,1,PET SUPPLIES,1,0,0.0
2013-01-10,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-10,1,POULTRY,1,0,152.89300107955933
2013-01-10,1,PREPARED FOODS,1,0,61.0
2013-01-10,1,PRODUCE,1,0,0.0
2013-01-10,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-10,1,SEAFOOD,1,0,26.199999809265137
2013-01-11,1,AUTOMOTIVE,1,0,2.0
2013-01-11,1,BEAUTY,1,0,1.0
2013-01-11,1,BEVERAGES,1,0,989.75
2013-01-11,1,BOOKS,1,0,0.0
2013-01-11,1,BREAD/BAKERY,1,0,290.00500106811523
2013-01-11,1,CELEBRATION,1,0,0.0
2013-01-11,1,CLEANING,1,0,656.0
2013-01-11,1,DAIRY,1,0,387.0
2013-01-11,1,DELI,1,0,116.70300006866455
2013-01-11,1,EGGS,1,0,148.0
2013-01-11,1,FROZEN FOODS,1,0,62.0
2013-01-11,1,GROCERY I,1,0,1699.0
2013-01-11,1,GROCERY II,1,0,26.0
2013-01-11,1,HARDWARE,1,0,2.0
2013-01-11,1,HOME AND KITCHEN I,1,0,0.0
2013-01-11,1,HOME AND KITCHEN II,1,0,0.0
2013-01-11,1,HOME APPLIANCES,1,0,0.0
2013-01-11,1,HOME CARE,1,0,0.0
2013-01-11,1,LADIESWEAR,1,0,0.0
2013-01-11,1,LAWN AND GARDEN,1,0,9.0
2013-01-11,1,LINGERIE,1,0,1.0
2013-01-11,1,"LIQUOR,WINE,BEER",1,0,127.0
2013-01-11,1,MAGAZINES,1,0,0.0
2013-01-11,1,MEATS,1,0,450.25100153684616
2013-01-11,1,PERSONAL CARE,1,0,81.0
2013-01-11,1,PET SUPPLIES,1,0,0.0
2013-01-11,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-11,1,POULTRY,1,0,163.33500218391418
2013-01-11,1,PREPARED FOODS,1,0,54.0
2013-01-11,1,PRODUCE,1,0,0.0
2013-01-11,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-11,1,SEAFOOD,1,0,37.23099994659424
2013-01-12,1,AUTOMOTIVE,1,1,0.0
2013-01-12,1,BEAUTY,1,1,0.0
2013-01-12,1,BEVERAGES,1,1,1118.75
2013-01-12,1,BOOKS,1,1,0.0
2013-01-12,1,BREAD/BAKERY,1,1,320.00500106811523
2013-01-12,1,CELEBRATION,1,1,0.0
2013-01-12,1,CLEANING,1,1,606.0
2013-01-12,1,DAIRY,1,1,390.0
2013-01-12,1,DELI,1,1,100.16699999570847
2013-01-12,1,EGGS,1,1,166.0
2013-01-12,1,FROZEN FOODS,1,1,76.0
2013-01-12,1,GROCERY I,1,1,1735.0
2013-01-12,1,GROCERY II,1,1,33.0
2013-01-12,1,HARDWARE,1,1,1.0
2013-01-12,1,HOME AND KITCHEN I,1,1,0.0
2013-01-12,1,HOME AND KITCHEN II,1,1,0.0
2013-01-12,1,HOME APPLIANCES,1,1,0.0
2013-01-12,1,HOME CARE,1,1,0.0
2013-01-12,1,LADIESWEAR,1,1,0.0
2013-01-12,1,LAWN AND GARDEN,1,1,0.0
2013-01-12,1,LINGERIE,1,1,1.0
2013-01-12,1,"LIQUOR,WINE,BEER",1,1,190.0
2013-01-12,1,MAGAZINES,1,1,0.0
2013-01-12,1,MEATS,1,1,258.4729986488819
2013-01-12,1,PERSONAL CARE,1,1,102.0
2013-01-12,1,PET SUPPLIES,1,1,0.0
2013-01-12,1,PLAYERS AND ELECTRONICS,1,1,0.0
2013-01-12,1,POULTRY,1,1,125.79199981689453
2013-01-12,1,PREPARED FOODS,1,1,52.0
2013-01-12,1,PRODUCE,1,1,0.0
2013-01-12,1,SCHOOL AND OFFICE SUPPLIES,1,1,0.0
2013-01-12,1,SEAFOOD,1,1,26.913000106811523
2013-01-13,1,AUTOMOTIVE,1,0,2.0
2013-01-13,1,BEAUTY,1,0,0.0
2013-01-13,1,BEVERAGES,1,0,569.0
2013-01-13,1,BOOKS,1,0,0.0
2013-01-13,1,BREAD/BAKERY,1,0,151.22000122070312
2013-01-13,1,CELEBRATION,1,0,0.0
2013-01-13,1,CLEANING,1,0,266.0
2013-01-13,1,DAIRY,1,0,185.0
2013-01-13,1,DELI,1,0,40.12599992752075
2013-01-13,1,EGGS,1,0,98.0
2013-01-13,1,FROZEN FOODS,1,0,47.0
2013-01-13,1,GROCERY I,1,0,950.0
2013-01-13,1,GROCERY II,1,0,8.0
2013-01-13,1,HARDWARE,1,0,0.0
2013-01-13,1,HOME AND KITCHEN I,1,0,0.0
2013-01-13,1,HOME AND KITCHEN II,1,0,0.0
2013-01-13,1,HOME APPLIANCES,1,0,0.0
2013-01-13,1,HOME CARE,1,0,0.0
2013-01-13,1,LADIESWEAR,1,0,0.0
2013-01-13,1,LAWN AND GARDEN,1,0,5.0
2013-01-13,1,LINGERIE,1,0,3.0
2013-01-13,1,"LIQUOR,WINE,BEER",1,0,0.0
2013-01-13,1,MAGAZINES,1,0,0.0
2013-01-13,1,MEATS,1,0,130.45399993658066
2013-01-13,1,PERSONAL CARE,1,0,61.0
2013-01-13,1,PET SUPPLIES,1,0,0.0
2013-01-13,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-13,1,POULTRY,1,0,84.40400063991547
2013-01-13,1,PREPARED FOODS,1,0,34.0
2013-01-13,1,PRODUCE,1,0,0.0
2013-01-13,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-13,1,SEAFOOD,1,0,14.145999908447266
2013-01-14,1,AUTOMOTIVE,1,0,2.0
2013-01-14,1,BEAUTY,1,0,2.0
2013-01-14,1,BEVERAGES,1,0,1116.75
2013-01-14,1,BOOKS,1,0,0.0
2013-01-14,1,BREAD/BAKERY,1,0,281.2859992980957
2013-01-14,1,CELEBRATION,1,0,0.0
2013-01-14,1,CLEANING,1,0,680.0
2013-01-14,1,DAIRY,1,0,406.0
2013-01-14,1,DELI,1,0,131.15500020980835
2013-01-14,1,EGGS,1,0,143.0
2013-01-14,1,FROZEN FOODS,1,0,65.0
2013-01-14,1,GROCERY I,1,0,1853.0
2013-01-14,1,GROCERY II,1,0,19.0
2013-01-14,1,HARDWARE,1,0,1.0
2013-01-14,1,HOME AND KITCHEN I,1,0,0.0
2013-01-14,1,HOME AND KITCHEN II,1,0,0.0
2013-01-14,1,HOME APPLIANCES,1,0,0.0
2013-01-14,1,HOME CARE,1,0,0.0
2013-01-14,1,LADIESWEAR,1,0,0.0
2013-01-14,1,LAWN AND GARDEN,1,0,4.0
2013-01-14,1,LINGERIE,1,0,4.0
2013-01-14,1,"LIQUOR,WINE,BEER",1,0,92.0
2013-01-14,1,MAGAZINES,1,0,0.0
2013-01-14,1,MEATS,1,0,304.94699665904045
2013-01-14,1,PERSONAL CARE,1,0,84.0
2013-01-14,1,PET SUPPLIES,1,0,0.0
2013-01-14,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-14,1,POULTRY,1,0,188.18600130081177
2013-01-14,1,PREPARED FOODS,1,0,62.0
2013-01-14,1,PRODUCE,1,0,0.0
2013-01-14,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-14,1,SEAFOOD,1,0,33.397000312805176
2013-01-15,1,AUTOMOTIVE,1,0,1.0
2013-01-15,1,BEAUTY,1,0,0.0
2013-01-15,1,BEVERAGES,1,0,1017.75
2013-01-15,1,BOOKS,1,0,0.0
2013-01-15,1,BREAD/BAKERY,1,0,283.61199951171875
2013-01-15,1,CELEBRATION,1,0,0.0
2013-01-15,1,CLEANING,1,0,675.0
2013-01-15,1,DAIRY,1,0,351.0
2013-01-15,1,DELI,1,0,91.80099987983704
2013-01-15,1,EGGS,1,0,136.0
2013-01-15,1,FROZEN FOODS,1,0,47.0
2013-01-15,1,GROCERY I,1,0,1626.0
2013-01-15,1,GROCERY II,1,0,30.0
2013-01-15,1,HARDWARE,1,0,1.0
2013-01-15,1,HOME AND KITCHEN I,1,0,0.0
2013-01-15,1,HOME AND KITCHEN II,1,0,0.0
2013-01-15,1,HOME APPLIANCES,1,0,0.0
2013-01-15,1,HOME CARE,1,0,0.0
2013-01-15,1,LADIESWEAR,1,0,0.0
2013-01-15,1,LAWN AND GARDEN,1,0,7.0
2013-01-15,1,LINGERIE,1,0,9.0
2013-01-15,1,"LIQUOR,WINE,BEER",1,0,63.0
2013-01-15,1,MAGAZINES,1,0,0.0
2013-01-15,1,MEATS,1,0,281.81799960136414
2013-01-15,1,PERSONAL CARE,1,0,95.0
2013-01-15,1,PET SUPPLIES,1,0,0.0
2013-01-15,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-15,1,POULTRY,1,0,177.0340015888214
2013-01-15,1,PREPARED FOODS,1,0,61.0
2013-01-15,1,PRODUCE,1,0,0.0
2013-01-15,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-15,1,SEAFOOD,1,0,23.085000038146973
2013-01-16,1,AUTOMOTIVE,1,0,1.0
2013-01-16,1,BEAUTY,1,0,1.0
2013-01-16,1,BEVERAGES,1,0,1030.0
2013-01-16,1,BOOKS,1,0,0.0
2013-01-16,1,BREAD/BAKERY,1,0,381.1580009460449
2013-01-16,1,CELEBRATION,1,0,0.0
2013-01-16,1,CLEANING,1,0,937.0
2013-01-16,1,DAIRY,1,0,507.0
2013-01-16,1,DELI,1,0,113.26500014215708
2013-01-16,1,EGGS,1,0,207.0
2013-01-16,1,FROZEN FOODS,1,0,102.0
2013-01-16,1,GROCERY I,1,0,2340.75
2013-01-16,1,GROCERY II,1,0,35.0
2013-01-16,1,HARDWARE,1,0,5.0
2013-01-16,1,HOME AND KITCHEN I,1,0,0.0
2013-01-16,1,HOME AND KITCHEN II,1,0,0.0
2013-01-16,1,HOME APPLIANCES,1,0,0.0
2013-01-16,1,HOME CARE,1,0,0.0
2013-01-16,1,LADIESWEAR,1,0,0.0
2013-01-16,1,LAWN AND GARDEN,1,0,11.0
2013-01-16,1,LINGERIE,1,0,6.0
2013-01-16,1,"LIQUOR,WINE,BEER",1,0,79.0
2013-01-16,1,MAGAZINES,1,0,0.0
2013-01-16,1,MEATS,1,0,356.66000068187714
2013-01-16,1,PERSONAL CARE,1,0,115.0
2013-01-16,1,PET SUPPLIES,1,0,0.0
2013-01-16,1,PLAYERS AND ELECTRONICS,1,0,0.0
2013-01-16,1,POULTRY,1,0,218.4220004081726
2013-01-16,1,PREPARED FOODS,1,0,85.0
2013-01-16,1,PRODUCE,1,0,0.0
2013-01-16,1,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-01-16,1,SEAFOOD,1,0,37.91300010681152
2013-01-17,1,AUTOMOTIVE,1,0,1.0
2013-01-17,1,BEAUTY,1,0,1.0
2013-01-17,1,BEVERAGES,1,0,897.0
2013-01-17,1,BOOKS,1,0,0.0
2013-01-17,1,BREAD/BAKERY,1,0,278.75400161743164
2013-01-17,1,CELEBRATION,1,0,0.0
2013-01-17,1,CLEANING,1,0,675.0
2013-01-17,1,DAIRY,1,0,370.0
2013-01-17,1,DELI,1,0,113.13299989700317
